rental_ID,user_ID,user_role,gadget_ID,gadget_name,gadget_category,rental_date,return_date,duration_days,daily_rate,total_cost,event_type,recommended_gadget,specific_event,event_priority,event_start_date,event_end_date,days_until_event,days_since_event_start,is_event_day,brand,gadget_subcategory,day_of_week,is_weekend,week_of_season,month,season,hour_of_day,time_period,is_holiday_season,year_level,course,major,has_personal_laptop,total_previous_rentals,avg_rental_duration,preferred_category,price_tier,spec_ram,spec_storage,spec_processor,battery_life,weight_kg,display_size,calculator_type,camera_megapixels,condition,rental_status,late_fee
R00902,U0456,Staff,G041,Gadget_41,Calculator,2024-01-24 00:00:00,2024-01-29 00:00:00,5,235,1175,Regular Week,Laptop,Regular Week,0,2024-01-22 00:00:00,2024-01-27 00:00:00,-2,2,TRUE,Casio,Scientific,Wednesday,FALSE,4,January,Dry,11,Morning,FALSE,,BSIS,Programming,TRUE,17,3.333333333,Calculator,Premium,,,,5,1.56,16.4,Basic,,Excellent,Returned,0
R00903,U0715,Faculty,G028,Gadget_28,Tablet,2024-02-14 00:00:00,2024-02-18 00:00:00,4,345,1380,Regular Week,Laptop,Regular Week,0,2024-02-12 00:00:00,2024-02-17 00:00:00,-2,2,TRUE,Apple,iPad,Wednesday,FALSE,7,February,Dry,15,Afternoon,FALSE,,BSCS,Programming,TRUE,11,4.333333333,Tablet,Budget,,,,10,2.45,14.6,,,Good,Returned,0
R00904,U0060,Faculty,G028,Gadget_28,Tablet,2024-12-24 00:00:00,2024-12-27 00:00:00,3,345,1035,Regular Week,Laptop,Regular Week,0,2024-12-22 00:00:00,2024-12-27 00:00:00,-2,2,TRUE,Apple,iPad,Tuesday,FALSE,52,December,Dry,9,Morning,TRUE,,BSIT,Data Science,TRUE,9,4,Tablet,Mid-range,,,,11,2.83,16.1,,,Excellent,Returned,0
R00905,U0140,Student,G022,Gadget_22,Calculator,2024-03-27 00:00:00,2024-04-01 00:00:00,5,265,1325,Exam Week,Scientific Calculator,Exam Week,7,2024-03-25 00:00:00,2024-03-30 00:00:00,-2,2,TRUE,Casio,Scientific,Wednesday,FALSE,13,March,Dry,9,Morning,FALSE,2,Engineering,Networking,TRUE,26,4,Calculator,Budget,,,,14,1.52,14,Scientific,,Good,Returned,0
R00906,U0505,Student,G045,Gadget_45,Laptop,2024-07-18 00:00:00,2024-07-25 00:00:00,7,415,2905,Regular Week,Laptop,Regular Week,0,2024-07-16 00:00:00,2024-07-21 00:00:00,-2,2,TRUE,Dell,Ultrabook,Thursday,FALSE,29,July,Rainy,8,Morning,FALSE,4,BSIS,Networking,TRUE,15,5,Laptop,Mid-range,16GB,512GB,M2,9,1.75,16.9,,,Good,Returned,0
R00907,U0679,Staff,G045,Gadget_45,Laptop,2024-07-09 00:00:00,2024-07-16 00:00:00,7,415,2905,Regular Week,Laptop,Regular Week,0,2024-07-07 00:00:00,2024-07-12 00:00:00,-2,2,TRUE,Dell,Ultrabook,Tuesday,FALSE,28,July,Rainy,14,Afternoon,FALSE,,BSCS,Data Science,FALSE,27,6.333333333,Laptop,Budget,16GB,256GB,Intel i7,12,1.54,11.2,,,Excellent,Returned,0
R00908,U0950,Student,G011,Gadget_11,Laptop,2024-02-02 00:00:00,2024-02-05 00:00:00,3,185,555,Regular Week,Laptop,Regular Week,0,2024-02-01 00:00:00,2024-02-06 00:00:00,-1,1,TRUE,Dell,Ultrabook,Friday,FALSE,5,February,Dry,13,Afternoon,FALSE,4,BSCS,Data Science,FALSE,5,5.666666667,Laptop,Mid-range,16GB,512GB,Intel i5,13,1.26,14.7,,,Good,Returned,0
R00909,U0175,Student,G021,Gadget_21,Laptop,2024-09-18 00:00:00,2024-09-20 00:00:00,2,312,624,Regular Week,Laptop,Regular Week,0,2024-09-17 00:00:00,2024-09-22 00:00:00,-1,1,TRUE,Dell,Ultrabook,Wednesday,FALSE,38,September,Rainy,14,Afternoon,FALSE,2,BSCS,Programming,TRUE,22,4,Laptop,Budget,32GB,1TB,Intel i7,12,2.93,13.8,,,Good,Returned,0
R00910,U0847,Faculty,G050,Gadget_50,Laptop,2024-08-04 00:00:00,2024-08-08 00:00:00,4,483,1932,Regular Week,Laptop,Regular Week,0,2024-08-03 00:00:00,2024-08-08 00:00:00,-1,1,TRUE,Dell,Ultrabook,Sunday,TRUE,31,August,Rainy,15,Afternoon,FALSE,,BSIS,Programming,FALSE,22,3,Laptop,Mid-range,8GB,512GB,Intel i7,5,2,13.2,,,Fair,Returned,0
R00911,U0769,Faculty,G044,Gadget_44,Calculator,2024-11-05 00:00:00,2024-11-12 00:00:00,7,112,784,Regular Week,Laptop,Regular Week,0,2024-11-04 00:00:00,2024-11-09 00:00:00,-1,1,TRUE,Casio,Scientific,Tuesday,FALSE,45,November,Rainy,13,Afternoon,FALSE,,BSIS,Programming,FALSE,6,4.333333333,Calculator,Mid-range,,,,19,1.77,15.5,Graphing,,Good,Returned,0
R00912,U0136,Faculty,G017,Gadget_17,Laptop,2024-11-02 00:00:00,2024-11-08 00:00:00,6,443,2658,Regular Week,Laptop,Regular Week,0,2024-10-30 00:00:00,2024-11-04 00:00:00,-3,3,TRUE,Dell,Ultrabook,Saturday,TRUE,44,November,Rainy,10,Morning,FALSE,,BSIT,Data Science,FALSE,3,5.666666667,Laptop,Mid-range,16GB,512GB,Intel i5,17,1.29,11.2,,,Excellent,Returned,0
R00913,U0995,Staff,G020,Gadget_20,Tablet,2024-03-11 00:00:00,2024-03-14 00:00:00,3,346,1038,Exam Week,Scientific Calculator,Exam Week,7,2024-03-09 00:00:00,2024-03-14 00:00:00,-2,2,TRUE,Apple,iPad,Monday,FALSE,11,March,Dry,8,Morning,FALSE,,BSCS,Networking,TRUE,3,5.333333333,Tablet,Mid-range,,,,18,2.8,15.3,,,Fair,Returned,0
R00914,U0713,Student,G044,Gadget_44,Calculator,2024-07-26 00:00:00,2024-07-29 00:00:00,3,112,336,Regular Week,Laptop,Regular Week,0,2024-07-22 00:00:00,2024-07-27 00:00:00,-4,4,TRUE,Casio,Scientific,Friday,FALSE,30,July,Rainy,11,Morning,FALSE,4,BSIS,Networking,TRUE,5,4,Calculator,Premium,,,,8,2.13,12.2,Scientific,,Excellent,Returned,0
R00915,U0893,Student,G013,Gadget_13,Tablet,2024-12-20 00:00:00,2024-12-22 00:00:00,2,358,716,Regular Week,Laptop,Regular Week,0,2024-12-16 00:00:00,2024-12-21 00:00:00,-4,4,TRUE,Apple,iPad,Friday,FALSE,51,December,Dry,15,Afternoon,TRUE,2,Engineering,Programming,FALSE,13,2.666666667,Tablet,Budget,,,,12,2.26,13.9,,,Fair,Returned,0
R00916,U0273,Staff,G010,Gadget_10,Camera,2024-08-21 00:00:00,2024-08-25 00:00:00,4,463,1852,Regular Week,Laptop,Regular Week,0,2024-08-17 00:00:00,2024-08-22 00:00:00,-4,4,TRUE,Canon,DSLR,Wednesday,FALSE,34,August,Rainy,17,Afternoon,FALSE,,Engineering,Networking,TRUE,17,3,Camera,Premium,,,,8,1.32,15,,48,Excellent,Returned,0
R00917,U0066,Staff,G046,Gadget_46,Projector,2024-01-05 00:00:00,2024-01-07 00:00:00,2,340,680,Regular Week,Laptop,Regular Week,0,2024-01-03 00:00:00,2024-01-08 00:00:00,-2,2,TRUE,Epson,HD Projector,Friday,FALSE,1,January,Dry,10,Morning,FALSE,,BSIS,Networking,TRUE,21,2.666666667,Projector,Premium,,,,15,1.28,15.2,,,Excellent,Returned,0
R00918,U0528,Staff,G032,Gadget_32,Camera,2024-10-23 00:00:00,2024-10-24 00:00:00,1,200,200,Exam Week,Scientific Calculator,Exam Week,7,2024-10-20 00:00:00,2024-10-25 00:00:00,-3,3,TRUE,Canon,DSLR,Wednesday,FALSE,43,October,Rainy,14,Afternoon,FALSE,,BSIT,Programming,TRUE,28,2.333333333,Camera,Budget,,,,14,2.07,13.7,,24,Good,Returned,0
R00919,U0169,Staff,G022,Gadget_22,Calculator,2024-01-19 00:00:00,2024-01-22 00:00:00,3,265,795,Regular Week,Laptop,Regular Week,0,2024-01-17 00:00:00,2024-01-22 00:00:00,-2,2,TRUE,Casio,Scientific,Friday,FALSE,3,January,Dry,12,Morning,FALSE,,BSIT,Networking,FALSE,14,2,Calculator,Budget,,,,19,2.42,12,Scientific,,Good,Returned,0
R00920,U0304,Staff,G001,Gadget_1,Laptop,2024-03-07 00:00:00,2024-03-11 00:00:00,4,332,1328,Exam Week,Scientific Calculator,Exam Week,7,2024-03-04 00:00:00,2024-03-09 00:00:00,-3,3,TRUE,Dell,Ultrabook,Thursday,FALSE,10,March,Dry,9,Morning,FALSE,,BSIS,Data Science,FALSE,1,2.666666667,Laptop,Budget,32GB,512GB,M2,10,2.62,11.5,,,Good,Returned,0
R00921,U0516,Faculty,G008,Gadget_8,Tablet,2024-08-25 00:00:00,2024-08-27 00:00:00,2,63,126,Regular Week,Laptop,Regular Week,0,2024-08-21 00:00:00,2024-08-26 00:00:00,-4,4,TRUE,Apple,iPad,Sunday,TRUE,34,August,Rainy,12,Morning,FALSE,,Engineering,Programming,FALSE,16,3,Tablet,Mid-range,,,,9,2.17,12.7,,,Fair,Returned,0
R00922,U0767,Staff,G028,Gadget_28,Tablet,2024-01-25 00:00:00,2024-02-01 00:00:00,7,345,2415,Regular Week,Laptop,Regular Week,0,2024-01-22 00:00:00,2024-01-27 00:00:00,-3,3,TRUE,Apple,iPad,Thursday,FALSE,4,January,Dry,15,Afternoon,FALSE,,BSIS,Networking,FALSE,7,4.333333333,Tablet,Budget,,,,7,2.05,16.1,,,Fair,Returned,0
R00923,U0682,Staff,G044,Gadget_44,Calculator,2024-10-30 00:00:00,2024-11-02 00:00:00,3,112,336,Exam Week,Scientific Calculator,Exam Week,7,2024-10-27 00:00:00,2024-11-01 00:00:00,-3,3,TRUE,Casio,Scientific,Wednesday,FALSE,44,October,Rainy,12,Morning,FALSE,,BSIS,Networking,FALSE,12,4,Calculator,Budget,,,,9,1.25,12.5,Basic,,Fair,Returned,0
R00924,U0209,Student,G023,Gadget_23,Projector,2024-07-17 00:00:00,2024-07-20 00:00:00,3,422,1266,Regular Week,Laptop,Regular Week,0,2024-07-14 00:00:00,2024-07-19 00:00:00,-3,3,TRUE,Epson,HD Projector,Wednesday,FALSE,29,July,Rainy,13,Afternoon,FALSE,1,Engineering,Networking,TRUE,17,4.333333333,Projector,Budget,,,,10,1.48,14.7,,,Excellent,Returned,0
R00925,U0695,Staff,G008,Gadget_8,Tablet,2024-12-04 00:00:00,2024-12-10 00:00:00,6,63,378,Regular Week,Laptop,Regular Week,0,2024-12-03 00:00:00,2024-12-08 00:00:00,-1,1,TRUE,Apple,iPad,Wednesday,FALSE,49,December,Dry,15,Afternoon,TRUE,,Engineering,Networking,FALSE,14,4,Tablet,Premium,,,,6,2.9,15.7,,,Good,Returned,0
R00926,U0661,Staff,G003,Gadget_3,Camera,2024-05-03 00:00:00,2024-05-10 00:00:00,7,355,2485,Regular Week,Laptop,Regular Week,0,2024-04-29 00:00:00,2024-05-04 00:00:00,-4,4,TRUE,Canon,DSLR,Friday,FALSE,18,May,Dry,10,Morning,FALSE,,BSCS,Networking,TRUE,14,5.333333333,Camera,Budget,,,,9,2.41,14,,32,Excellent,Returned,0
R00927,U0039,Staff,G013,Gadget_13,Tablet,2024-12-23 00:00:00,2024-12-29 00:00:00,6,358,2148,Regular Week,Laptop,Regular Week,0,2024-12-22 00:00:00,2024-12-27 00:00:00,-1,1,TRUE,Apple,iPad,Monday,FALSE,52,December,Dry,9,Morning,TRUE,,BSIS,Data Science,TRUE,28,6.333333333,Tablet,Premium,,,,13,1.67,11.4,,,Excellent,Returned,0
R00928,U0212,Staff,G011,Gadget_11,Laptop,2024-06-20 00:00:00,2024-06-21 00:00:00,1,185,185,Regular Week,Laptop,Regular Week,0,2024-06-16 00:00:00,2024-06-21 00:00:00,-4,4,TRUE,Dell,Ultrabook,Thursday,FALSE,25,June,Rainy,16,Afternoon,FALSE,,BSCS,Programming,FALSE,5,4.666666667,Laptop,Mid-range,32GB,512GB,Intel i5,18,1.16,12.5,,,Excellent,Returned,0
R00929,U0573,Staff,G046,Gadget_46,Projector,2024-03-05 00:00:00,2024-03-09 00:00:00,4,340,1360,Exam Week,Scientific Calculator,Exam Week,7,2024-03-03 00:00:00,2024-03-08 00:00:00,-2,2,TRUE,Epson,HD Projector,Tuesday,FALSE,10,March,Dry,8,Morning,FALSE,,BSIT,Data Science,FALSE,28,3.666666667,Projector,Budget,,,,18,1.19,15.5,,,Excellent,Returned,0
R00930,U0996,Faculty,G050,Gadget_50,Laptop,2024-08-24 00:00:00,2024-08-27 00:00:00,3,483,1449,Regular Week,Laptop,Regular Week,0,2024-08-22 00:00:00,2024-08-27 00:00:00,-2,2,TRUE,Dell,Ultrabook,Saturday,TRUE,34,August,Rainy,15,Afternoon,FALSE,,BSIT,Programming,TRUE,6,2.666666667,Laptop,Premium,8GB,512GB,Intel i5,17,1.37,12.1,,,Good,Returned,0
R00931,U0059,Faculty,G049,Gadget_49,Calculator,2024-02-21 00:00:00,2024-02-23 00:00:00,2,312,624,Regular Week,Laptop,Regular Week,0,2024-02-18 00:00:00,2024-02-23 00:00:00,-3,3,TRUE,Casio,Scientific,Wednesday,FALSE,8,February,Dry,12,Morning,FALSE,,BSCS,Data Science,TRUE,6,3,Calculator,Premium,,,,16,1.04,11.1,Scientific,,Excellent,Returned,0
R00932,U0837,Student,G028,Gadget_28,Tablet,2024-09-12 00:00:00,2024-09-19 00:00:00,7,345,2415,Regular Week,Laptop,Regular Week,0,2024-09-08 00:00:00,2024-09-13 00:00:00,-4,4,TRUE,Apple,iPad,Thursday,FALSE,37,September,Rainy,10,Morning,FALSE,4,BSCS,Programming,FALSE,22,4,Tablet,Premium,,,,19,1.87,13.2,,,Good,Returned,0
R00933,U0883,Staff,G004,Gadget_4,Projector,2024-09-07 00:00:00,2024-09-09 00:00:00,2,297,594,Regular Week,Laptop,Regular Week,0,2024-09-04 00:00:00,2024-09-09 00:00:00,-3,3,TRUE,Epson,HD Projector,Saturday,TRUE,36,September,Rainy,13,Afternoon,FALSE,,BSIS,Programming,TRUE,8,3.666666667,Projector,Budget,,,,10,1.3,15.3,,,Good,Returned,0
R00934,U0746,Student,G013,Gadget_13,Tablet,2024-04-09 00:00:00,2024-04-13 00:00:00,4,358,1432,Regular Week,Laptop,Regular Week,0,2024-04-07 00:00:00,2024-04-12 00:00:00,-2,2,TRUE,Apple,iPad,Tuesday,FALSE,15,April,Dry,9,Morning,TRUE,4,BSIT,Data Science,FALSE,7,4.333333333,Tablet,Budget,,,,5,2.83,12.3,,,Good,Returned,0
R00935,U0592,Staff,G015,Gadget_15,Calculator,2024-01-07 00:00:00,2024-01-10 00:00:00,3,298,894,Regular Week,Laptop,Regular Week,0,2024-01-06 00:00:00,2024-01-11 00:00:00,-1,1,TRUE,Casio,Scientific,Sunday,TRUE,1,January,Dry,15,Afternoon,FALSE,,Engineering,Programming,TRUE,7,3,Calculator,Budget,,,,5,1.01,11.3,Graphing,,Fair,Returned,0
R00936,U0238,Student,G025,Gadget_25,Laptop,2024-04-12 00:00:00,2024-04-15 00:00:00,3,222,666,Regular Week,Laptop,Regular Week,0,2024-04-11 00:00:00,2024-04-16 00:00:00,-1,1,TRUE,Dell,Ultrabook,Friday,FALSE,15,April,Dry,15,Afternoon,TRUE,4,Engineering,Programming,TRUE,17,3.333333333,Laptop,Mid-range,16GB,512GB,Intel i5,18,2.71,15,,,Fair,Returned,0
R00937,U0804,Faculty,G016,Gadget_16,Tablet,2024-03-20 00:00:00,2024-03-24 00:00:00,4,148,592,Exam Week,Scientific Calculator,Exam Week,7,2024-03-17 00:00:00,2024-03-22 00:00:00,-3,3,TRUE,Apple,iPad,Wednesday,FALSE,12,March,Dry,14,Afternoon,FALSE,,BSIS,Data Science,FALSE,11,3.333333333,Tablet,Budget,,,,15,1.91,14,,,Good,Returned,0
R00938,U0982,Staff,G034,Gadget_34,Tablet,2024-10-19 00:00:00,2024-10-22 00:00:00,3,82,246,Exam Week,Scientific Calculator,Exam Week,7,2024-10-18 00:00:00,2024-10-23 00:00:00,-1,1,TRUE,Apple,iPad,Saturday,TRUE,42,October,Rainy,16,Afternoon,FALSE,,Engineering,Data Science,TRUE,27,3.333333333,Tablet,Premium,,,,9,1.3,11.2,,,Good,Returned,0
R00939,U0035,Faculty,G002,Gadget_2,Projector,2024-05-27 00:00:00,2024-05-29 00:00:00,2,98,196,Regular Week,Laptop,Regular Week,0,2024-05-23 00:00:00,2024-05-28 00:00:00,-4,4,TRUE,Epson,HD Projector,Monday,FALSE,22,May,Dry,11,Morning,FALSE,,Engineering,Networking,FALSE,25,3,Projector,Mid-range,,,,16,2.93,13.2,,,Good,Returned,0
R00940,U0605,Student,G007,Gadget_7,Calculator,2024-10-30 00:00:00,2024-11-04 00:00:00,5,473,2365,Exam Week,Scientific Calculator,Exam Week,7,2024-10-26 00:00:00,2024-10-31 00:00:00,-4,4,TRUE,Casio,Scientific,Wednesday,FALSE,44,October,Rainy,14,Afternoon,FALSE,4,BSCS,Programming,TRUE,20,3.333333333,Calculator,Budget,,,,19,2.65,12.3,Basic,,Fair,Returned,0
R00941,U0834,Faculty,G030,Gadget_30,Laptop,2024-03-01 00:00:00,2024-03-06 00:00:00,5,170,850,Exam Week,Scientific Calculator,Exam Week,7,2024-02-27 00:00:00,2024-03-03 00:00:00,-3,3,TRUE,Dell,Ultrabook,Friday,FALSE,9,March,Dry,9,Morning,FALSE,,BSCS,Networking,TRUE,16,4,Laptop,Mid-range,8GB,256GB,Intel i7,10,1.16,12.2,,,Good,Returned,0
R00942,U0382,Faculty,G036,Gadget_36,Calculator,2024-08-16 00:00:00,2024-08-19 00:00:00,3,391,1173,Regular Week,Laptop,Regular Week,0,2024-08-13 00:00:00,2024-08-18 00:00:00,-3,3,TRUE,Casio,Scientific,Friday,FALSE,33,August,Rainy,9,Morning,FALSE,,Engineering,Networking,TRUE,19,4.333333333,Calculator,Premium,,,,14,2.02,12.1,Graphing,,Good,Returned,0
R00943,U0152,Student,G020,Gadget_20,Tablet,2024-08-24 00:00:00,2024-08-28 00:00:00,4,346,1384,Regular Week,Laptop,Regular Week,0,2024-08-21 00:00:00,2024-08-26 00:00:00,-3,3,TRUE,Apple,iPad,Saturday,TRUE,34,August,Rainy,9,Morning,FALSE,2,BSCS,Networking,FALSE,8,4,Tablet,Budget,,,,9,2.96,13.6,,,Fair,Returned,0
R00944,U0477,Student,G026,Gadget_26,Camera,2024-09-03 00:00:00,2024-09-04 00:00:00,1,284,284,Regular Week,Laptop,Regular Week,0,2024-09-01 00:00:00,2024-09-06 00:00:00,-2,2,TRUE,Canon,DSLR,Tuesday,FALSE,36,September,Rainy,13,Afternoon,FALSE,2,BSIS,Networking,FALSE,7,2.666666667,Camera,Mid-range,,,,17,1.07,13.4,,48,Good,Returned,0
R00945,U0990,Student,G003,Gadget_3,Camera,2024-09-19 00:00:00,2024-09-26 00:00:00,7,355,2485,Regular Week,Laptop,Regular Week,0,2024-09-18 00:00:00,2024-09-23 00:00:00,-1,1,TRUE,Canon,DSLR,Thursday,FALSE,38,September,Rainy,8,Morning,FALSE,4,Engineering,Data Science,TRUE,29,4,Camera,Premium,,,,14,2.02,15.9,,48,Good,Returned,0
R00946,U0704,Staff,G037,Gadget_37,Calculator,2024-10-30 00:00:00,2024-11-06 00:00:00,7,445,3115,Exam Week,Scientific Calculator,Exam Week,7,2024-10-28 00:00:00,2024-11-02 00:00:00,-2,2,TRUE,Casio,Scientific,Wednesday,FALSE,44,October,Rainy,16,Afternoon,FALSE,,Engineering,Data Science,TRUE,13,5,Calculator,Mid-range,,,,8,1.18,14.1,Graphing,,Good,Returned,0
R00947,U0161,Student,G016,Gadget_16,Tablet,2024-03-10 00:00:00,2024-03-15 00:00:00,5,148,740,Exam Week,Scientific Calculator,Exam Week,7,2024-03-06 00:00:00,2024-03-11 00:00:00,-4,4,TRUE,Apple,iPad,Sunday,TRUE,10,March,Dry,11,Morning,FALSE,3,BSIT,Data Science,TRUE,14,6.333333333,Tablet,Budget,,,,9,2.64,14,,,Fair,Returned,0
R00948,U0472,Student,G004,Gadget_4,Projector,2024-05-02 00:00:00,2024-05-05 00:00:00,3,297,891,Regular Week,Laptop,Regular Week,0,2024-04-28 00:00:00,2024-05-03 00:00:00,-4,4,TRUE,Epson,HD Projector,Thursday,FALSE,18,May,Dry,10,Morning,FALSE,2,BSIT,Data Science,FALSE,10,5,Projector,Mid-range,,,,17,2.07,12.8,,,Fair,Returned,0
R00949,U0836,Staff,G027,Gadget_27,Laptop,2024-07-22 00:00:00,2024-07-26 00:00:00,4,132,528,Regular Week,Laptop,Regular Week,0,2024-07-18 00:00:00,2024-07-23 00:00:00,-4,4,TRUE,Dell,Ultrabook,Monday,FALSE,30,July,Rainy,9,Morning,FALSE,,BSCS,Networking,TRUE,22,4,Laptop,Mid-range,8GB,512GB,M2,7,2.67,13.3,,,Good,Returned,0
R00950,U0670,Faculty,G023,Gadget_23,Projector,2024-11-01 00:00:00,2024-11-05 00:00:00,4,422,1688,Regular Week,Laptop,Regular Week,0,2024-10-28 00:00:00,2024-11-02 00:00:00,-4,4,TRUE,Epson,HD Projector,Friday,FALSE,44,November,Rainy,13,Afternoon,FALSE,,BSIT,Programming,TRUE,7,3.666666667,Projector,Budget,,,,5,2.01,13.2,,,Good,Returned,0
R00951,U0748,Student,G016,Gadget_16,Tablet,2024-01-08 00:00:00,2024-01-14 00:00:00,6,148,888,Regular Week,Laptop,Regular Week,0,2024-01-04 00:00:00,2024-01-09 00:00:00,-4,4,TRUE,Apple,iPad,Monday,FALSE,2,January,Dry,10,Morning,FALSE,4,BSCS,Programming,FALSE,4,4.666666667,Tablet,Mid-range,,,,10,2.66,14.4,,,Good,Returned,0
R00952,U0335,Staff,G019,Gadget_19,Projector,2024-01-15 00:00:00,2024-01-22 00:00:00,7,240,1680,Regular Week,Laptop,Regular Week,0,2024-01-14 00:00:00,2024-01-19 00:00:00,-1,1,TRUE,Epson,HD Projector,Monday,FALSE,3,January,Dry,17,Afternoon,FALSE,,BSIT,Networking,FALSE,8,5.666666667,Projector,Premium,,,,6,1.02,15.9,,,Good,Returned,0
R00953,U0132,Student,G001,Gadget_1,Laptop,2024-08-10 00:00:00,2024-08-17 00:00:00,7,332,2324,Regular Week,Laptop,Regular Week,0,2024-08-07 00:00:00,2024-08-12 00:00:00,-3,3,TRUE,Dell,Ultrabook,Saturday,TRUE,32,August,Rainy,13,Afternoon,FALSE,2,Engineering,Networking,TRUE,17,6.666666667,Laptop,Budget,8GB,512GB,Intel i5,18,1.94,15.4,,,Excellent,Returned,0
R00954,U0483,Student,G026,Gadget_26,Camera,2024-07-25 00:00:00,2024-07-26 00:00:00,1,284,284,Regular Week,Laptop,Regular Week,0,2024-07-23 00:00:00,2024-07-28 00:00:00,-2,2,TRUE,Canon,DSLR,Thursday,FALSE,30,July,Rainy,10,Morning,FALSE,1,BSCS,Programming,TRUE,29,5,Camera,Mid-range,,,,18,1.44,11.1,,24,Good,Returned,0
R00955,U0151,Student,G001,Gadget_1,Laptop,2024-04-02 00:00:00,2024-04-08 00:00:00,6,332,1992,Regular Week,Laptop,Regular Week,0,2024-03-30 00:00:00,2024-04-04 00:00:00,-3,3,TRUE,Dell,Ultrabook,Tuesday,FALSE,14,April,Dry,9,Morning,TRUE,2,Engineering,Data Science,FALSE,2,4.666666667,Laptop,Premium,8GB,256GB,Intel i7,13,1.73,16.8,,,Fair,Returned,0
R00956,U0470,Student,G038,Gadget_38,Tablet,2024-01-12 00:00:00,2024-01-16 00:00:00,4,135,540,Regular Week,Laptop,Regular Week,0,2024-01-10 00:00:00,2024-01-15 00:00:00,-2,2,TRUE,Apple,iPad,Friday,FALSE,2,January,Dry,11,Morning,FALSE,3,Engineering,Programming,TRUE,17,3.666666667,Tablet,Budget,,,,12,2.31,12.1,,,Fair,Returned,0
R00957,U0180,Faculty,G020,Gadget_20,Tablet,2024-11-28 00:00:00,2024-11-30 00:00:00,2,346,692,Regular Week,Laptop,Regular Week,0,2024-11-26 00:00:00,2024-12-01 00:00:00,-2,2,TRUE,Apple,iPad,Thursday,FALSE,48,November,Rainy,12,Morning,FALSE,,BSIS,Data Science,FALSE,4,4,Tablet,Mid-range,,,,14,1.74,11.7,,,Fair,Returned,0
R00958,U0031,Faculty,G039,Gadget_39,Camera,2024-07-08 00:00:00,2024-07-15 00:00:00,7,170,1190,Regular Week,Laptop,Regular Week,0,2024-07-04 00:00:00,2024-07-09 00:00:00,-4,4,TRUE,Canon,DSLR,Monday,FALSE,28,July,Rainy,9,Morning,FALSE,,BSCS,Data Science,TRUE,22,4.333333333,Camera,Budget,,,,8,2.62,16.4,,24,Excellent,Returned,0
R00959,U0605,Student,G036,Gadget_36,Calculator,2024-04-25 00:00:00,2024-04-26 00:00:00,1,391,391,Regular Week,Laptop,Regular Week,0,2024-04-23 00:00:00,2024-04-28 00:00:00,-2,2,TRUE,Casio,Scientific,Thursday,FALSE,17,April,Dry,14,Afternoon,TRUE,1,BSIT,Programming,FALSE,24,3.333333333,Calculator,Mid-range,,,,6,1.5,14.7,Scientific,,Excellent,Returned,0
R00960,U0769,Staff,G009,Gadget_9,Laptop,2024-01-01 00:00:00,2024-01-04 00:00:00,3,214,642,Regular Week,Laptop,Regular Week,0,2023-12-30 00:00:00,2024-01-04 00:00:00,-2,2,TRUE,Dell,Ultrabook,Monday,FALSE,1,January,Dry,8,Morning,FALSE,,Engineering,Networking,FALSE,7,3.666666667,Laptop,Premium,32GB,256GB,Intel i5,12,2.68,14.2,,,Fair,Returned,0
R00961,U0078,Staff,G036,Gadget_36,Calculator,2024-03-08 00:00:00,2024-03-09 00:00:00,1,391,391,Exam Week,Scientific Calculator,Exam Week,7,2024-03-06 00:00:00,2024-03-11 00:00:00,-2,2,TRUE,Casio,Scientific,Friday,FALSE,10,March,Dry,11,Morning,FALSE,,BSCS,Data Science,FALSE,9,1.666666667,Calculator,Mid-range,,,,12,1.94,16.5,Graphing,,Excellent,Returned,0
R00962,U0333,Student,G032,Gadget_32,Camera,2024-01-02 00:00:00,2024-01-09 00:00:00,7,200,1400,Regular Week,Laptop,Regular Week,0,2023-12-31 00:00:00,2024-01-05 00:00:00,-2,2,TRUE,Canon,DSLR,Tuesday,FALSE,1,January,Dry,9,Morning,FALSE,1,BSIT,Data Science,TRUE,9,3.666666667,Camera,Budget,,,,9,2.58,15.4,,24,Good,Returned,0
R00963,U0194,Student,G013,Gadget_13,Tablet,2024-08-03 00:00:00,2024-08-08 00:00:00,5,358,1790,Regular Week,Laptop,Regular Week,0,2024-07-30 00:00:00,2024-08-04 00:00:00,-4,4,TRUE,Apple,iPad,Saturday,TRUE,31,August,Rainy,13,Afternoon,FALSE,4,BSIT,Programming,FALSE,7,4.333333333,Tablet,Mid-range,,,,12,1.41,15.1,,,Fair,Returned,0
R00964,U0729,Faculty,G037,Gadget_37,Calculator,2024-03-18 00:00:00,2024-03-22 00:00:00,4,445,1780,Exam Week,Scientific Calculator,Exam Week,7,2024-03-14 00:00:00,2024-03-19 00:00:00,-4,4,TRUE,Casio,Scientific,Monday,FALSE,12,March,Dry,10,Morning,FALSE,,Engineering,Networking,FALSE,2,5.333333333,Calculator,Premium,,,,12,2.38,15.6,Basic,,Excellent,Returned,0
R00965,U0275,Staff,G010,Gadget_10,Camera,2024-03-31 00:00:00,2024-04-02 00:00:00,2,463,926,Exam Week,Scientific Calculator,Exam Week,7,2024-03-30 00:00:00,2024-04-04 00:00:00,-1,1,TRUE,Canon,DSLR,Sunday,TRUE,13,March,Dry,16,Afternoon,FALSE,,Engineering,Programming,TRUE,21,3.666666667,Camera,Budget,,,,16,2.31,12.8,,48,Good,Returned,0
